#group,false,false,false,false,true,true
#datatype,string,long,dateTime:RFC3339,double,string,string
#default,_result,,,,,
,result,table,_time,_value,_field,_measurement
,,0,2024-06-13T23:09:00Z,39.93813428217325,perc,cpu
,,0,2024-06-13T23:10:00Z,35.52186591548172,perc,cpu
,,0,2024-06-13T23:11:00Z,60.10600841735633,perc,cpu
,,0,2024-06-13T23:12:00Z,44.690677381352145,perc,cpu
,,0,2024-06-13T23:13:00Z,57.275988254687086,perc,cpu
,,0,2024-06-13T23:14:00Z,58.86205630615062,perc,cpu
,,0,2024-06-13T23:15:00Z,46.44899659406388,perc,cpu
,,0,2024-06-13T23:16:00Z,26.03692393429737,perc,cpu
,,0,2024-06-13T23:17:00Z,62.625952868356244,perc,cpu
,,0,2024-06-13T23:18:00Z,40.216197631541675,perc,cpu
,,0,2024-06-13T23:19:00Z,51.80777212119824,perc,cpu
,,0,2024-06-13T23:20:00Z,29.40078986505342,perc,cpu
,,0,2024-06-13T23:21:00Z,26.995363989661683,perc,cpu
,,0,2024-06-13T23:22:00Z,35.59160718895916,perc,cpu
,,0,2024-06-13T23:23:00Z,30.18963169293872,perc,cpu
,,0,2024-06-13T23:24:00Z,34.78954923645388,perc,cpu
,,0,2024-06-13T23:25:00Z,30.391471028161185,perc,cpu
,,0,2024-06-13T23:26:00Z,39.99550771960715,perc,cpu
,,0,2024-06-13T23:27:00Z,46.601769374471736,perc,cpu
,,0,2024-06-13T23:28:00Z,31.210365437974424,perc,cpu
,,0,2024-06-13T23:29:00Z,40.82140470645234,perc,cpu
,,0,2024-06-13T23:30:00Z,20.43499529711857,perc,cpu
,,0,2024-06-13T23:31:00Z,54.05124461801012,perc,cpu
,,0,2024-06-13T23:32:00Z,56.670259338131295,perc,cpu
,,0,2024-06-13T23:33:00Z,34.2921453578042,perc,cpu
,,0,2024-06-13T23:34:00Z,58.91700777923206,perc,cpu
,,0,2024-06-13T23:35:00Z,27.544950877284528,perc,cpu
,,0,2024-06-13T23:36:00Z,29.176078070512872,perc,cpu
,,0,2024-06-13T23:37:00Z,25.81049189240391,perc,cpu
,,0,2024-06-13T23:38:00Z,57.44829396287842,perc,cpu
,,0,2024-06-13T23:39:00Z,49.089584960045045,perc,cpu
,,0,2024-06-13T23:40:00Z,33.73446459221523,perc,cpu
,,0,2024-06-13T23:41:00Z,35.38303157018771,perc,cpu
,,0,2024-06-13T23:42:00Z,33.03538357981102,perc,cpu
,,0,2024-06-13T23:43:00Z,34.69161725482941,perc,cpu
,,0,2024-06-13T23:44:00Z,48.35182815002274,perc,cpu
,,0,2024-06-13T23:45:00Z,29.016110714645464,perc,cpu
,,0,2024-06-13T23:46:00Z,20.68455826617314,perc,cpu
,,0,2024-06-13T23:47:00Z,42.35726296436335,perc,cpu
,,0,2024-06-13T23:48:00Z,22.034315785639123,perc,cpu
,,0,2024-06-13T23:49:00Z,17.715806497799896,perc,cpu
,,0,2024-06-13T23:50:00Z,40.401823635069846,perc,cpu
,,0,2024-06-13T23:51:00Z,50.09245447348839,perc,cpu
,,0,2024-06-13T23:52:00Z,41.787785006650495,perc,cpu
,,0,2024-06-13T23:53:00Z,46.487899921803525,perc,cpu
,,0,2024-06-13T23:54:00Z,36.19288257630758,perc,cpu
,,0,2024-06-13T23:55:00Z,30.90281497446445,perc,cpu
,,0,2024-06-13T23:56:00Z,18.617777744723814,perc,cpu
,,0,2024-06-13T23:57:00Z,15.337850117271277,perc,cpu
,,0,2024-06-13T23:58:00Z,46.06310990200523,perc,cpu
,,0,2024-06-13T23:59:00Z,12.793633466908329,perc,cpu
,,1,2024-06-12T00:00:00Z,0.0,perc,hdd
,,1,2024-06-12T00:01:00Z,0.0,perc,hdd
,,1,2024-06-12T00:02:00Z,7.4553684795718285,perc,hdd
,,1,2024-06-12T00:03:00Z,3.180518973597574,perc,hdd
,,1,2024-06-12T00:04:00Z,0.0,perc,hdd
,,1,2024-06-12T00:05:00Z,0.0,perc,hdd
,,1,2024-06-12T00:06:00Z,0.0,perc,hdd
,,1,2024-06-12T00:07:00Z,1.8812954507643738,perc,hdd
,,1,2024-06-12T00:08:00Z,0.0,perc,hdd
,,1,2024-06-12T00:09:00Z,7.340080745363112,perc,hdd
,,1,2024-06-12T00:10:00Z,3.067371283400376,perc,hdd
,,1,2024-06-12T00:11:00Z,3.465495239607261,perc,hdd
,,1,2024-06-12T00:12:00Z,8.020429035763634,perc,hdd
,,1,2024-06-12T00:13:00Z,0.0,perc,hdd
,,1,2024-06-12T00:14:00Z,0.0,perc,hdd
,,1,2024-06-12T00:15:00Z,3.5997520527652354,perc,hdd
,,1,2024-06-12T00:16:00Z,7.297902229251983,perc,hdd
,,1,2024-06-12T00:17:00Z,6.1210880986115574,perc,hdd
,,1,2024-06-12T00:18:00Z,6.187368810402137,perc,hdd
,,1,2024-06-12T00:19:00Z,0.9460070051304815,perc,hdd
,,1,2024-06-12T00:20:00Z,1.8537280183172022,perc,hdd
,,1,2024-06-12T00:21:00Z,0.0,perc,hdd
,,1,2024-06-12T00:22:00Z,1.0947815870392246,perc,hdd
,,1,2024-06-12T00:23:00Z,14.642956477028816,perc,hdd
,,1,2024-06-12T00:24:00Z,0.0,perc,hdd
,,1,2024-06-12T00:25:00Z,0.0,perc,hdd
,,1,2024-06-12T00:26:00Z,0.6299470363382298,perc,hdd
,,1,2024-06-12T00:27:00Z,0.01506677463196704,perc,hdd
,,1,2024-06-12T00:28:00Z,0.0,perc,hdd
,,1,2024-06-12T00:29:00Z,2.547597492591672,perc,hdd
,,1,2024-06-12T00:30:00Z,0.015429370369466788,perc,hdd
,,1,2024-06-12T00:31:00Z,11.463246286138258,perc,hdd
,,1,2024-06-12T00:32:00Z,0.0,perc,hdd
,,1,2024-06-12T00:33:00Z,1.3780849836256683,perc,hdd
,,1,2024-06-12T00:34:00Z,0.0,perc,hdd
,,1,2024-06-12T00:35:00Z,0.0,perc,hdd
,,1,2024-06-12T00:36:00Z,0.0,perc,hdd
,,1,2024-06-12T00:37:00Z,4.4847398423813125,perc,hdd
,,1,2024-06-12T00:38:00Z,5.894611764128541,perc,hdd
,,1,2024-06-12T00:39:00Z,0.0,perc,hdd
,,1,2024-06-12T00:40:00Z,4.216780879723222,perc,hdd
,,1,2024-06-12T00:41:00Z,4.992361999257317,perc,hdd
,,1,2024-06-12T00:42:00Z,5.339212761232016,perc,hdd
,,1,2024-06-12T00:43:00Z,4.494581827475232,perc,hdd
,,1,2024-06-12T00:44:00Z,0.0,perc,hdd
,,1,2024-06-12T00:45:00Z,0.0,perc,hdd
,,1,2024-06-12T00:46:00Z,4.198949081954815,perc,hdd
,,1,2024-06-12T00:47:00Z,7.22697803810418,perc,hdd
,,1,2024-06-12T00:48:00Z,0.0,perc,hdd
,,1,2024-06-12T00:49:00Z,1.8002891444716178,perc,hdd
,,1,2024-06-12T00:50:00Z,0.0,perc,hdd
,,1,2024-06-12T00:51:00Z,0.0,perc,hdd
,,1,2024-06-12T00:52:00Z,0.0,perc,hdd
,,1,2024-06-12T00:53:00Z,0.0,perc,hdd
,,1,2024-06-12T00:54:00Z,0.0,perc,hdd
,,1,2024-06-12T00:55:00Z,6.458935504940312,perc,hdd
,,1,2024-06-12T00:56:00Z,1.6881900059323431,perc,hdd
,,1,2024-06-12T00:57:00Z,0.0,perc,hdd
,,1,2024-06-12T00:58:00Z,6.122429667152291,perc,hdd
,,1,2024-06-12T00:59:00Z,2.8176904664040983,perc,hdd
,,1,2024-06-12T01:00:00Z,2.895470602069689,perc,hdd
,,1,2024-06-12T01:01:00Z,0.3108666115371621,perc,hdd
,,1,2024-06-12T01:02:00Z,0.0,perc,hdd
,,1,2024-06-12T01:03:00Z,3.043873400428793,perc,hdd
,,1,2024-06-12T01:04:00Z,12.448846647234598,perc,hdd
,,1,2024-06-12T01:05:00Z,0.0,perc,hdd
,,1,2024-06-12T01:06:00Z,4.18372077413847,perc,hdd
,,1,2024-06-12T01:07:00Z,10.932372901152249,perc,hdd
,,1,2024-06-12T01:08:00Z,2.1636962835186306,perc,hdd
,,1,2024-06-12T01:09:00Z,0.0,perc,hdd
,,1,2024-06-12T01:10:00Z,0.0,perc,hdd
,,1,2024-06-12T01:11:00Z,5.379090426941222,perc,hdd
,,1,2024-06-12T01:12:00Z,0.0,perc,hdd
,,1,2024-06-12T01:13:00Z,0.0,perc,hdd
,,1,2024-06-12T01:14:00Z,0.0,perc,hdd
,,1,2024-06-12T01:15:00Z,0.0,perc,hdd
,,1,2024-06-12T01:16:00Z,8.652191729961242,perc,hdd
,,1,2024-06-12T01:17:00Z,0.0,perc,hdd
,,1,2024-06-12T01:18:00Z,1.3056607764290558,perc,hdd
,,1,2024-06-12T01:19:00Z,6.835592110304319,perc,hdd
,,1,2024-06-12T01:20:00Z,3.3834680794739773,perc,hdd
,,1,2024-06-12T01:21:00Z,0.0,perc,hdd
,,1,2024-06-12T01:22:00Z,0.0,perc,hdd
,,1,2024-06-12T01:23:00Z,6.452829049574113,perc,hdd
,,1,2024-06-12T01:24:00Z,8.287955795904338,perc,hdd
,,1,2024-06-12T01:25:00Z,0.0,perc,hdd
,,1,2024-06-12T01:26:00Z,2.7110964582514967,perc,hdd
,,1,2024-06-12T01:27:00Z,5.88162972278326,perc,hdd
,,1,2024-06-12T01:28:00Z,0.0,perc,hdd
,,1,2024-06-12T01:29:00Z,5.692870515382792,perc,hdd
,,1,2024-06-12T01:30:00Z,9.146605796734914,perc,hdd
,,1,2024-06-12T01:31:00Z,0.0,perc,hdd
,,1,2024-06-12T01:32:00Z,7.411430459109357,perc,hdd
,,1,2024-06-12T01:33:00Z,7.532111031256095,perc,hdd
,,1,2024-06-12T01:34:00Z,2.1771722330445042,perc,hdd
,,1,2024-06-12T01:35:00Z,1.5973598980040948,perc,hdd
,,1,2024-06-12T01:36:00Z,10.258673177179901,perc,hdd
,,1,2024-06-12T01:37:00Z,8.241080556769734,perc,hdd
,,1,2024-06-12T01:38:00Z,0.8843348730397964,perc,hdd
,,1,2024-06-12T01:39:00Z,0.0,perc,hdd
,,1,2024-06-12T01:40:00Z,1.908720138745878,perc,hdd
,,1,2024-06-12T01:41:00Z,12.54384542849769,perc,hdd
,,1,2024-06-12T01:42:00Z,9.62615238854419,perc,hdd
,,1,2024-06-12T01:43:00Z,2.590261117367549,perc,hdd
,,1,2024-06-12T01:44:00Z,2.009886156720359,perc,hdd
,,1,2024-06-12T01:45:00Z,5.392517927573104,perc,hdd
,,1,2024-06-12T01:46:00Z,0.7674795289532645,perc,hdd
,,1,2024-06-12T01:47:00Z,2.952104255554561,perc,hdd
,,1,2024-06-12T01:48:00Z,1.7230180271969937,perc,hdd
,,1,2024-06-12T01:49:00Z,0.0,perc,hdd
,,1,2024-06-12T01:50:00Z,1.6951543210200315,perc,hdd
,,1,2024-06-12T01:51:00Z,4.407473269266996,perc,hdd
,,1,2024-06-12T01:52:00Z,0.0,perc,hdd
,,1,2024-06-12T01:53:00Z,3.399230925244507,perc,hdd
,,1,2024-06-12T01:54:00Z,0.0,perc,hdd
,,1,2024-06-12T01:55:00Z,4.020533574294703,perc,hdd
,,1,2024-06-12T01:56:00Z,0.0,perc,hdd
,,1,2024-06-12T01:57:00Z,8.687069830718647,perc,hdd
,,1,2024-06-12T01:58:00Z,1.840061928837764,perc,hdd
,,1,2024-06-12T01:59:00Z,3.924090427322686,perc,hdd
,,1,2024-06-12T02:00:00Z,4.457170137770025,perc,hdd
,,1,2024-06-12T02:01:00Z,4.035473688992829,perc,hdd
,,1,2024-06-12T02:02:00Z,0.0,perc,hdd
,,1,2024-06-12T02:03:00Z,12.726092930098186,perc,hdd
,,1,2024-06-12T02:04:00Z,0.11954383190363682,perc,hdd
,,1,2024-06-12T02:05:00Z,7.556490112971141,perc,hdd
,,1,2024-06-12T02:06:00Z,4.674692744261234,perc,hdd
,,1,2024-06-12T02:07:00Z,4.952004880549934,perc,hdd
,,1,2024-06-12T02:08:00Z,10.671174263842317,perc,hdd
,,1,2024-06-12T02:09:00Z,0.0,perc,hdd
,,1,2024-06-12T02:10:00Z,0.9320828107785779,perc,hdd
,,1,2024-06-12T02:11:00Z,4.8278104787058105,perc,hdd
,,1,2024-06-12T02:12:00Z,13.160478368282615,perc,hdd
,,1,2024-06-12T02:13:00Z,3.9165614502327957,perc,hdd
,,1,2024-06-12T02:14:00Z,6.331099537805419,perc,hdd
,,1,2024-06-12T02:15:00Z,0.0,perc,hdd
,,1,2024-06-12T02:16:00Z,10.256495828163809,perc,hdd
,,1,2024-06-12T02:17:00Z,1.8068062815091581,perc,hdd
,,1,2024-06-12T02:18:00Z,0.0,perc,hdd
,,1,2024-06-12T02:19:00Z,7.665061787341886,perc,hdd
,,1,2024-06-12T02:20:00Z,9.006383310533725,perc,hdd
,,1,2024-06-12T02:21:00Z,11.06535634514461,perc,hdd
,,1,2024-06-12T02:22:00Z,1.8490341621231852,perc,hdd
,,1,2024-06-12T02:23:00Z,0.9507266081447003,perc,hdd
,,1,2024-06-12T02:24:00Z,5.6405304668012395,perc,hdd
,,1,2024-06-12T02:25:00Z,8.059493492370356,perc,hdd
,,1,2024-06-12T02:26:00Z,2.90086066657667,perc,hdd
,,1,2024-06-12T02:27:00Z,9.916041241223468,perc,hdd
,,1,2024-06-12T02:28:00Z,9.077849149013488,perc,hdd
,,1,2024-06-12T02:29:00Z,17.09098338480177,perc,hdd
,,1,2024-06-12T02:30:00Z,0.3447247261755759,perc,hdd
,,1,2024-06-12T02:31:00Z,9.335156014102305,perc,hdd
,,1,2024-06-12T02:32:00Z,0.0,perc,hdd
,,1,2024-06-12T02:33:00Z,2.011194288118853,perc,hdd
,,1,2024-06-12T02:34:00Z,7.997636137095958,perc,hdd
,,1,2024-06-12T02:35:00Z,11.817493663754615,perc,hdd
,,1,2024-06-12T02:36:00Z,3.1676145930685466,perc,hdd
,,1,2024-06-12T02:37:00Z,3.128322923276045,perc,hdd
,,1,2024-06-12T02:38:00Z,9.89127458961212,perc,hdd
,,1,2024-06-12T02:39:00Z,7.023268917918232,perc,hdd
,,1,2024-06-12T02:40:00Z,9.198477338442805,perc,hdd
,,1,2024-06-12T02:41:00Z,2.4404662555546652,perc,hdd
,,1,2024-06-12T02:42:00Z,10.781848027346946,perc,hdd
,,1,2024-06-12T02:43:00Z,5.94943815934821,perc,hdd
,,1,2024-06-12T02:44:00Z,13.240720946562078,perc,hdd
,,1,2024-06-12T02:45:00Z,11.17144962504118,perc,hdd
,,1,2024-06-12T02:46:00Z,2.6823956054955103,perc,hdd
,,1,2024-06-12T02:47:00Z,2.3079733960831126,perc,hdd
,,1,2024-06-12T02:48:00Z,6.647042109622217,perc,hdd
,,1,2024-06-12T02:49:00Z,9.67999255926025,perc,hdd
,,1,2024-06-12T02:50:00Z,8.85546061105795,perc,hdd
,,1,2024-06-12T02:51:00Z,1.197066640931058,perc,hdd
,,1,2024-06-12T02:52:00Z,5.08415184892554,perc,hdd
,,1,2024-06-12T02:53:00Z,6.676904698312361,perc,hdd
,,1,2024-06-12T02:54:00Z,5.254117385070439,perc,hdd
,,1,2024-06-12T02:55:00Z,3.0966607279058644,perc,hdd
,,1,2024-06-12T02:56:00Z,4.746162068704167,perc,hdd
,,1,2024-06-12T02:57:00Z,3.908412834316442,perc,hdd
,,1,2024-06-12T02:58:00Z,0.0,perc,hdd
,,1,2024-06-12T02:59:00Z,6.35538519997742,perc,hdd
,,1,2024-06-12T03:00:00Z,12.654542034155652,perc,hdd
,,1,2024-06-12T03:01:00Z,20.06269455190968,perc,hdd
,,1,2024-06-12T03:02:00Z,9.22663152347393,perc,hdd
,,1,2024-06-12T03:03:00Z,0.0,perc,hdd
,,1,2024-06-12T03:04:00Z,10.437599959700961,perc,hdd
,,1,2024-06-12T03:05:00Z,9.988352240070347,perc,hdd
,,1,2024-06-12T03:06:00Z,8.134763747727348,perc,hdd
,,1,2024-06-12T03:07:00Z,5.738109910015865,perc,hdd
,,1,2024-06-12T03:08:00Z,15.664531226286103,perc,hdd
,,1,2024-06-12T03:09:00Z,12.110030471211505,perc,hdd
,,1,2024-06-12T03:10:00Z,8.308514833802574,perc,hdd
,,1,2024-06-12T03:11:00Z,3.2911605856076602,perc,hdd
,,1,2024-06-12T03:12:00Z,7.4717399351097775,perc,hdd
,,1,2024-06-12T03:13:00Z,6.956188647392004,perc,hdd
,,1,2024-06-12T03:14:00Z,0.0,perc,hdd
,,1,2024-06-12T03:15:00Z,7.383051713281292,perc,hdd
,,1,2024-06-12T03:16:00Z,0.0,perc,hdd
,,1,2024-06-12T03:17:00Z,17.289484118500553,perc,hdd
,,1,2024-06-12T03:18:00Z,11.818642309200024,perc,hdd
,,1,2024-06-12T03:19:00Z,10.866219527999679,perc,hdd
,,1,2024-06-12T03:20:00Z,10.835418194132233,perc,hdd
,,1,2024-06-12T03:21:00Z,4.9309584299899445,perc,hdd
,,1,2024-06-12T03:22:00Z,1.5587369472316253,perc,hdd
,,1,2024-06-12T03:23:00Z,2.8266827333804105,perc,hdd
,,1,2024-06-12T03:24:00Z,11.875817168390348,perc,hdd
,,1,2024-06-12T03:25:00Z,5.354753964006146,perc,hdd
,,1,2024-06-12T03:26:00Z,5.767247418255129,perc,hdd
,,1,2024-06-12T03:27:00Z,6.818975622771994,perc,hdd
,,1,2024-06-12T03:28:00Z,3.1324075430966927,perc,hdd
,,1,2024-06-12T03:29:00Z,5.375010242153298,perc,hdd
,,1,2024-06-12T03:30:00Z,10.151614306419628,perc,hdd
,,1,2024-06-12T03:31:00Z,4.593688985296794,perc,hdd
,,1,2024-06-12T03:32:00Z,2.9768866531965417,perc,hdd
,,1,2024-06-12T03:33:00Z,2.3613536132815716,perc,hdd
,,1,2024-06-12T03:34:00Z,7.568918083030654,perc,hdd
,,1,2024-06-12T03:35:00Z,11.365330249105648,perc,hdd
,,1,2024-06-12T03:36:00Z,2.8845591115080564,perc,hdd
,,1,2024-06-12T03:37:00Z,0.0,perc,hdd
,,1,2024-06-12T03:38:00Z,4.85723256101603,perc,hdd
,,1,2024-06-12T03:39:00Z,10.679765065005387,perc,hdd
,,1,2024-06-12T03:40:00Z,9.871198589451726,perc,hdd
,,1,2024-06-12T03:41:00Z,10.755438272185643,perc,hdd
,,1,2024-06-12T03:42:00Z,9.74118585880148,perc,hdd
,,1,2024-06-12T03:43:00Z,5.014366649956373,perc,hdd
,,1,2024-06-12T03:44:00Z,14.265754456995756,perc,hdd
,,1,2024-06-12T03:45:00Z,15.090443104733101,perc,hdd
,,1,2024-06-12T03:46:00Z,11.198096939427295,perc,hdd
,,1,2024-06-12T03:47:00Z,5.9664691064177795,perc,hdd
,,1,2024-06-12T03:48:00Z,12.46277717215264,perc,hdd
,,1,2024-06-12T03:49:00Z,11.869891756851763,perc,hdd
,,1,2024-06-12T03:50:00Z,5.554378883552447,perc,hdd
,,1,2024-06-12T03:51:00Z,7.8462168034424,perc,hdd
,,1,2024-06-12T03:52:00Z,12.136448873875887,perc,hdd
,,1,2024-06-12T03:53:00Z,3.719811136350917,perc,hdd
,,1,2024-06-12T03:54:00Z,14.528970379231517,perc,hdd
,,1,2024-06-12T03:55:00Z,18.164365721580516,perc,hdd
,,1,2024-06-12T03:56:00Z,8.797803889366014,perc,hdd
,,1,2024-06-12T03:57:00Z,6.234518607893689,perc,hdd
,,1,2024-06-12T03:58:00Z,7.922629850970232,perc,hdd
,,1,2024-06-12T03:59:00Z,13.062459897570484,perc,hdd
,,1,2024-06-12T04:00:00Z,6.908110100770136,perc,hdd
,,1,2024-06-12T04:01:00Z,2.654339705017719,perc,hdd
,,1,2024-06-12T04:02:00Z,13.814166203673718,perc,hdd
,,1,2024-06-12T04:03:00Z,5.760633878210797,perc,hdd
,,1,2024-06-12T04:04:00Z,0.0,perc,hdd
,,1,2024-06-12T04:05:00Z,5.4270902247515025,perc,hdd
,,1,2024-06-12T04:06:00Z,12.24782853941188,perc,hdd
,,1,2024-06-12T04:07:00Z,3.3458576006472374,perc,hdd
,,1,2024-06-12T04:08:00Z,6.598684531985908,perc,hdd
,,1,2024-06-12T04:09:00Z,16.144163717769757,perc,hdd
,,1,2024-06-12T04:10:00Z,10.891400293948559,perc,hdd
,,1,2024-06-12T04:11:00Z,10.134102234016941,perc,hdd
,,1,2024-06-12T04:12:00Z,15.475593385716394,perc,hdd
,,1,2024-06-12T04:13:00Z,6.900169493993745,perc,hdd
,,1,2024-06-12T04:14:00Z,5.860847125281651,perc,hdd
,,1,2024-06-12T04:15:00Z,0.0,perc,hdd
,,1,2024-06-12T04:16:00Z,7.817885506732877,perc,hdd
,,1,2024-06-12T04:17:00Z,10.953962458245348,perc,hdd
,,1,2024-06-12T04:18:00Z,6.459299538933811,perc,hdd
,,1,2024-06-12T04:19:00Z,5.490474084195001,perc,hdd
,,1,2024-06-12T04:20:00Z,8.652740868106306,perc,hdd
,,1,2024-06-12T04:21:00Z,4.2560315075940265,perc,hdd
,,1,2024-06-12T04:22:00Z,12.479763013187679,perc,hdd
,,1,2024-06-12T04:23:00Z,9.882584702771794,perc,hdd
,,1,2024-06-12T04:24:00Z,5.681637740519878,perc,hdd
,,1,2024-06-12T04:25:00Z,14.893548644779969,perc,hdd
,,1,2024-06-12T04:26:00Z,11.25614281705821,perc,hdd
,,1,2024-06-12T04:27:00Z,3.4507895952137684,perc,hdd
,,1,2024-06-12T04:28:00Z,9.770308864317444,perc,hdd
,,1,2024-06-12T04:29:00Z,6.710526286382847,perc,hdd
,,1,2024-06-12T04:30:00Z,8.885491751007768,perc,hdd
,,1,2024-06-12T04:31:00Z,6.017230377757899,perc,hdd
,,1,2024-06-12T04:32:00Z,11.355064708996792,perc,hdd
,,1,2024-06-12T04:33:00Z,15.424481919629274,perc,hdd
,,1,2024-06-12T04:34:00Z,8.692446248100854,perc,hdd
,,1,2024-06-12T04:35:00Z,5.025367819434496,perc,hdd
,,1,2024-06-12T04:36:00Z,16.528042900701422,perc,hdd
,,1,2024-06-12T04:37:00Z,5.916845063631217,perc,hdd
,,1,2024-06-12T04:38:00Z,18.731128379291384,perc,hdd
,,1,2024-06-12T04:39:00Z,9.511654228141397,perc,hdd
,,1,2024-06-12T04:40:00Z,6.63236597364864,perc,hdd
,,1,2024-06-12T04:41:00Z,9.152741080738211,perc,hdd
,,1,2024-06-12T04:42:00Z,17.45980732169032,perc,hdd
,,1,2024-06-12T04:43:00Z,13.133364429128719,perc,hdd
,,1,2024-06-12T04:44:00Z,15.228510796723747,perc,hdd
,,1,2024-06-12T04:45:00Z,6.6559390120408715,perc,hdd
,,1,2024-06-12T04:46:00Z,12.989830599346636,perc,hdd
,,1,2024-06-12T04:47:00Z,13.130832681350313,perc,hdd
,,1,2024-06-12T04:48:00Z,10.997407074367663,perc,hdd
,,1,2024-06-12T04:49:00Z,14.794244977717433,perc,hdd
,,1,2024-06-12T04:50:00Z,18.383025102407384,perc,hdd
,,1,2024-06-12T04:51:00Z,8.344797853082538,perc,hdd
,,1,2024-06-12T04:52:00Z,6.437149459553028,perc,hdd
,,1,2024-06-12T04:53:00Z,11.441763941588283,perc,hdd
,,1,2024-06-12T04:54:00Z,8.408226067470164,perc,hdd
,,1,2024-06-12T04:55:00Z,15.005176352287645,perc,hdd
,,1,2024-06-12T04:56:00Z,7.143311081327613,perc,hdd
,,1,2024-06-12T04:57:00Z,20.802115290389555,perc,hdd
,,1,2024-06-12T04:58:00Z,15.29868326706729,perc,hdd
,,1,2024-06-12T04:59:00Z,11.818801093820891,perc,hdd
,,1,2024-06-12T05:00:00Z,11.622661385023601,perc,hdd
,,1,2024-06-12T05:01:00Z,5.32863372216324,perc,hdd
,,1,2024-06-12T05:02:00Z,11.965659066229188,perc,hdd
,,1,2024-06-12T05:03:00Z,8.51430769135662,perc,hdd
,,1,2024-06-12T05:04:00Z,13.238405755421084,perc,hdd
,,1,2024-06-12T05:05:00Z,11.189034946140916,perc,hdd
,,1,2024-06-12T05:06:00Z,7.44997619374534,perc,hdd
,,1,2024-06-12T05:07:00Z,11.996146438056224,perc,hdd
,,1,2024-06-12T05:08:00Z,6.800641839736521,perc,hdd
,,1,2024-06-12T05:09:00Z,12.224100241798036,perc,hdd
,,1,2024-06-12T05:10:00Z,12.5525020216024,perc,hdd
,,1,2024-06-12T05:11:00Z,9.110321048507393,perc,hdd
,,1,2024-06-12T05:12:00Z,17.660988968642553,perc,hdd
,,1,2024-06-12T05:13:00Z,11.977596010355837,perc,hdd
,,1,2024-06-12T05:14:00Z,11.929297346024486,perc,hdd
,,1,2024-06-12T05:15:00Z,2.065771296347082,perc,hdd
,,1,2024-06-12T05:16:00Z,13.282240574021884,perc,hdd
,,1,2024-06-12T05:17:00Z,9.304841653632854,perc,hdd
,,1,2024-06-12T05:18:00Z,13.896536821864697,perc,hdd
,,1,2024-06-12T05:19:00Z,13.972028944084709,perc,hdd
,,1,2024-06-12T05:20:00Z,7.831423902271131,perc,hdd
,,1,2024-06-12T05:21:00Z,7.892349489015567,perc,hdd
,,1,2024-06-12T05:22:00Z,7.433722637630014,perc,hdd
,,1,2024-06-12T05:23:00Z,8.51300988768877,perc,hdd
,,1,2024-06-12T05:24:00Z,5.704295056859394,perc,hdd
,,1,2024-06-12T05:25:00Z,22.183844294140663,perc,hdd
,,1,2024-06-12T05:26:00Z,10.08920470379445,perc,hdd
,,1,2024-06-12T05:27:00Z,12.009150680469395,perc,hdd
,,1,2024-06-12T05:28:00Z,11.749163410156152,perc,hdd
,,1,2024-06-12T05:29:00Z,12.651146572578423,perc,hdd
,,1,2024-06-12T05:30:00Z,9.346110680542338,perc,hdd
,,1,2024-06-12T05:31:00Z,7.803626532407064,perc,hdd
,,1,2024-06-12T05:32:00Z,23.011408564260513,perc,hdd
,,1,2024-06-12T05:33:00Z,12.72753909780202,perc,hdd
,,1,2024-06-12T05:34:00Z,5.881407837158859,perc,hdd
,,1,2024-06-12T05:35:00Z,18.191147329612345,perc,hdd
,,1,2024-06-12T05:36:00Z,11.851838120869694,perc,hdd
,,1,2024-06-12T05:37:00Z,14.496262063718618,perc,hdd
,,1,2024-06-12T05:38:00Z,4.490964764255214,perc,hdd
,,1,2024-06-12T05:39:00Z,3.6100734904517893,perc,hdd
,,1,2024-06-12T05:40:00Z,9.538340048994735,perc,hdd
,,1,2024-06-12T05:41:00Z,11.29074449131595,perc,hdd
,,1,2024-06-12T05:42:00Z,4.195564975678045,perc,hdd
,,1,2024-06-12T05:43:00Z,11.44905034494154,perc,hdd
,,1,2024-06-12T05:44:00Z,10.950663903656304,perc,hdd
,,1,2024-06-12T05:45:00Z,4.172775067618689,perc,hdd
,,1,2024-06-12T05:46:00Z,9.852216123736776,perc,hdd
,,1,2024-06-12T05:47:00Z,11.619583253178314,perc,hdd
,,1,2024-06-12T05:48:00Z,5.588540400345694,perc,hdd
,,1,2024-06-12T05:49:00Z,11.64798166804969,perc,hdd
,,1,2024-06-12T05:50:00Z,8.346245862562728,perc,hdd
,,1,2024-06-12T05:51:00Z,12.093856806638174,perc,hdd
,,1,2024-06-12T05:52:00Z,7.653523021956587,perc,hdd
,,1,2024-06-12T05:53:00Z,10.386996511366947,perc,hdd
,,1,2024-06-12T05:54:00Z,11.640411477259672,perc,hdd
,,1,2024-06-12T05:55:00Z,8.224457492540632,perc,hdd
,,1,2024-06-12T05:56:00Z,8.735853554575693,perc,hdd
,,1,2024-06-12T05:57:00Z,16.07623517912117,perc,hdd
,,1,2024-06-12T05:58:00Z,12.269764253183808,perc,hdd
,,1,2024-06-12T05:59:00Z,13.353930132263287,perc,hdd
,,1,2024-06-12T06:00:00Z,13.736842924691617,perc,hdd
,,1,2024-06-12T06:01:00Z,12.199878256398957,perc,hdd
,,1,2024-06-12T06:02:00Z,14.738569365672204,perc,hdd
